류, 사과, 후지, 1, 0, 85.0
류, 사과, 후지, 1, 0, 258.0
과채류, 방울토마토, 대추방울, 1, 0, 225.0
류, 사과, 미얀마, 1, 0, 151.0
류, 바나나, 기타바나나, 1, 0, 238.46153
류, 새송이, 새송이버섯, 1, 0, 400.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 사과, 미시마, 1, 0, 106.0
류, 새송이, 새송이버섯, 1, 0, 400.0
류, 바나나, 기타바나나, 1, 0, 238.46153
류, 호두, 기타호두, 1, 0, 302.0
류, 사과, 미얀마, 1, 0, 179.5
류, 느타리버섯, 애느타리, 1, 0, 300.0
류, 감귤, 조생귤, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 사과, 후지, 1, 0, 272.5
류, 감귤, 조생귤, 1, 0, 240.0
류, 감귤, 조생귤, 1, 0, 166.0
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 부추, 일반부추, 1, 0, 490.0
과채류, 딸기, 설향, 1, 0, 550.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 224.5
류, 사과, 미얀마, 1, 0, 169.5
과채류, 딸기, 설향, 1, 0, 980.0
류, 사과, 미얀마, 1, 0, 125.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 배, 신고, 1, 0, 86.666664
과채류, 딸기, 기타딸기, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 1240.0
류, 사과, 미얀마, 1, 0, 108.0
류, 오렌지, 오렌지, 0, 0, 116.666664
과채류, 딸기, 설향, 1, 0, 1000.0
류, 바나나, 바나나, 0, 0, 184.61539
류, 감귤, 조생귤, 1, 0, 352.0
류, 감귤, 조생귤, 1, 0, 300.0
류, 만감, 기타만감, 1, 0, 570.0
류, 가지, 건가지, 1, 0, 1900.0
류, 사과, 미얀마, 1, 0, 84.5
류, 사과, 미얀마, 1, 0, 172.5
류, 사과, 미얀마, 1, 0, 500.0
류, 사과, 후지, 1, 0, 320.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미시마, 1, 0, 95.0
류, 사과, 후지, 1, 0, 250.0
류, 연근, 기타연근, 1, 0, 300.0
채류, 우엉대, 우엉대, 1, 0, 375.0
류, 배, 신고, 1, 0, 213.33333
류, 마, 기타마, 1, 0, 129.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 딸기, 설향, 1, 0, 800.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1350.0
류, 바나나, 바나나, 0, 0, 223.07692
과채류, 딸기, 설향, 1, 0, 1000.0
류, 마, 기타마, 1, 0, 590.0
류, 사과, 미얀마, 1, 0, 119.5
채류, 고구마순, 기타고구마순, 1, 0, 550.0
류, 떫은감, 대봉시, 1, 0, 110.0
류, 사과, 미얀마, 1, 0, 560.0
류, 호두, 기타호두, 1, 0, 129.0
류, 포도, 샤인마스캇, 1, 0, 385.0
류, 사과, 후지, 1, 0, 231.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 떫은감, 대봉시, 1, 0, 110.0
류, 사과, 후지, 1, 0, 132.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 298.0
류, 사과, 미얀마, 1, 0, 279.5
채류, 시금치, 시금치, 1, 0, 100.0
채류, 냉이, 일반냉이, 1, 0, 900.0
채류, 시금치, 시금치, 1, 0, 175.0
채류, 상추, 꽃적상추, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 207.5
류, 사과, 미얀마, 1, 0, 108.0
류, 사과, 미얀마, 1, 0, 114.5
류, 사과, 미얀마, 1, 0, 129.5
과채류, 딸기, 기타딸기, 1, 0, 1224.0
류, 감귤, 중생귤, 1, 0, 285.6
류, 사과, 미얀마, 1, 0, 133.0
류, 사과, 미얀마, 1, 0, 334.5
류, 사과, 미얀마, 1, 0, 134.5
채류, 깻잎, 깻잎, 1, 0, 332.5
채류, 아욱, 아욱, 1, 0, 215.0
류, 사과, 미얀마, 1, 0, 194.5
류, 사과, 미얀마, 1, 0, 219.5
류, 사과, 미시마, 1, 0, 49.5
류, 떫은감, 대봉시, 1, 0, 80.0
채소류, 대파, 대파, 1, 0, 185.71428
채소류, 대파, 대파, 1, 0, 185.71428
채소류, 대파, 깐대파, 1, 0, 240.0
류, 망고, 망고, 1, 0, 800.0
류, 망고, 망고, 1, 0, 800.0
류, 망고, 망고, 1, 0, 800.0
류, 망고, 망고, 1, 0, 200.0
류, 망고, 망고, 1, 0, 840.0
류, 망고, 망고, 1, 0, 840.0
류, 사과, 미얀마, 1, 0, 272.5
류, 사과, 미얀마, 1, 0, 292.0
류, 사과, 미얀마, 1, 0, 319.5
류, 사과, 미얀마, 1, 0, 334.5
류, 사과, 미얀마, 1, 0, 225.0
류, 감귤, 조생귤, 1, 0, 212.0
류, 바나나, 기타바나나, 1, 0, 238.46153
류, 사과, 미얀마, 1, 0, 90.0
류, 감귤, 조생귤, 1, 0, 126.0
류, 사과, 미얀마, 1, 0, 123.0
류, 사과, 미얀마, 1, 0, 339.5
류, 바나나, 기타바나나, 1, 0, 238.46153
류, 당근, 당근, 1, 0, 135.0
류, 사과, 미얀마, 1, 0, 39.5
류, 바나나, 기타바나나, 1, 0, 238.46153
류, 감귤, 조생귤, 1, 0, 220.0
류, 사과, 미얀마, 1, 0, 371.0
류, 당근, 당근, 1, 0, 110.0
류, 바나나, 기타바나나, 1, 0, 238.46153
류, 감귤, 조생귤, 1, 0, 272.0
류, 감귤, 조생귤, 1, 0, 160.0
채소류, 홍고추, 홍고추, 1, 0, 230.0
류, 사과, 미얀마, 1, 0, 266.5
류, 사과, 미얀마, 1, 0, 121.5
과채류, 딸기, 설향, 1, 0, 1050.0
류, 사과, 미얀마, 1, 0, 377.0
류, 사과, 미얀마, 1, 0, 260.0
류, 감귤, 조생귤, 1, 0, 144.0
채소류, 마늘, 햇마늘 남도, 1, 0, 466.66666
류, 감귤, 조생귤, 1, 0, 120.0
류, 감귤, 조생귤, 1, 0, 172.0
채소류, 꽈리고추, 꽈리고추, 1, 0, 562.5
류, 사과, 미얀마, 1, 0, 219.5
류, 감귤, 조생귤, 1, 0, 110.0
류, 호박, 쥬키니호박, 1, 0, 225.0
류, 사과, 미얀마, 1, 0, 394.5
과채류, 딸기, 설향, 1, 0, 1050.0
류, 취나물, 취나물, 1, 0, 700.0
채소류, 홍고추, 홍고추, 1, 0, 284.0
류, 감귤, 조생귤, 1, 0, 132.0
류, 사과, 미얀마, 1, 0, 108.0
류, 호박, 기타호박, 1, 0, 2500.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 후지, 1, 0, 94.5
과채류, 딸기, 기타딸기, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 580.0
류, 사과, 미시마, 1, 0, 153.0
채류, 부추, 일반부추, 1, 0, 475.0
류, 사과, 미얀마, 1, 0, 162.5
류, 호박, 쥬키니호박, 1, 0, 256.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 가지, 건가지, 1, 0, 1900.0
류, 감귤, 조생귤, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 174.5
류, 감귤, 조생귤, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 새송이, 새송이버섯, 1, 0, 400.0
채소류, 홍고추, 홍고추, 1, 0, 640.0
류, 사과, 미얀마, 1, 0, 215.0
과채류, 딸기, 기타딸기, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 271.5
류, 떫은감, 대봉시, 1, 0, 125.0
류, 연근, 기타연근, 1, 0, 300.0
류, 호두, 기타호두, 1, 0, 246.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 감귤, 조생귤, 1, 0, 200.0
류, 사과, 후지, 1, 0, 144.5
류, 새송이, 새송이버섯, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 포도, 샤인마스캇, 1, 0, 515.0
과채류, 딸기, 설향, 1, 0, 926.6667
과채류, 딸기, 설향, 1, 0, 650.0
채류, 우엉대, 우엉대, 1, 0, 375.0
, 고구마, 기타, 1, 0, 75.0
과채류, 딸기, 기타딸기, 1, 0, 1100.0
채소류, 홍고추, 홍고추, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 105.5
류, 사과, 미얀마, 1, 0, 201.0
류, 오렌지, 오렌지, 0, 0, 116.666664
류, 사과, 미얀마, 1, 0, 184.5
과채류, 딸기, 설향, 1, 0, 500.0
류, 새송이, 새송이버섯, 1, 0, 400.0
과채류, 방울토마토, 대추방울, 1, 0, 280.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 떫은감, 대봉시, 1, 0, 125.0
류, 마, 기타마, 1, 0, 590.0
류, 사과, 후지, 1, 0, 284.5
채소류, 꽈리고추, 꽈리고추, 1, 0, 820.0
류, 사과, 후지, 1, 0, 170.5
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 사과, 미얀마, 1, 0, 261.5
채류, 고구마순, 기타고구마순, 1, 0, 550.0
류, 새송이, 새송이버섯, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 700.0
류, 사과, 미얀마, 1, 0, 135.0
류, 사과, 미시마, 1, 0, 174.5
채소류, 홍고추, 홍고추, 1, 0, 680.0
과채류, 토마토, 토마토, 1, 0, 270.0
류, 사과, 후지, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1650.0
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 950.0
과채류, 딸기, 설향, 1, 0, 450.0
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 감귤, 기타감귤, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 117.5
과채류, 딸기, 설향, 1, 0, 1800.0
류, 포도, 샤인마스캇, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 배, 신고, 1, 0, 100.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 250.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 사과, 후지, 1, 0, 270.0
과채류, 딸기, 설향, 1, 0, 1800.0
류, 만감, 기타만감, 1, 0, 560.0
류, 감귤, 조생귤, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 880.0
류, 사과, 미얀마, 1, 0, 580.0
과채류, 토마토, 기타토마토, 1, 0, 118.0
류, 사과, 미얀마, 1, 0, 149.0
류, 사과, 미얀마, 1, 0, 115.0
류, 사과, 미얀마, 1, 0, 139.5
류, 만감, 한라봉, 1, 0, 350.0
류, 사과, 후지, 1, 0, 360.0
류, 다래, 다래순, 1, 0, 1166.6666
류, 바나나, 바나나, 0, 0, 142.85715
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 후지, 1, 0, 185.5
류, 파인애플, 파인애플, 1, 0, 241.66667
과채류, 딸기, 설향, 1, 0, 1313.3334
류, 사과, 미얀마, 1, 0, 133.0
류, 사과, 미시마, 1, 0, 199.5
과채류, 딸기, 설향, 1, 0, 950.0
류, 배, 신고, 1, 0, 106.666664
류, 사과, 미얀마, 1, 0, 450.0
류, 마, 기타마, 1, 0, 150.0
류, 감귤, 조생귤, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 184.5
과채류, 딸기, 설향, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 319.5
과채류, 딸기, 설향, 1, 0, 1150.0
류, 사과, 미얀마, 1, 0, 205.0
류, 사과, 미얀마, 1, 0, 177.5
과채류, 딸기, 설향, 1, 0, 1250.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 바나나, 바나나, 0, 0, 142.85715
류, 사과, 후지, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1300.0
채류, 시금치, 시금치, 1, 0, 177.5
과채류, 딸기, 설향, 1, 0, 1020.0
류, 사과, 미시마, 1, 0, 184.5
류, 배, 신고, 1, 0, 273.33334
과채류, 딸기, 설향, 1, 0, 1300.0
채류, 깻잎, 깻잎, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 189.5
류, 사과, 미얀마, 1, 0, 194.5
류, 사과, 미얀마, 1, 0, 157.5
류, 사과, 미얀마, 1, 0, 97.0
류, 사과, 미얀마, 1, 0, 234.5
류, 사과, 미얀마, 1, 0, 130.0
류, 사과, 미얀마, 1, 0, 279.5
류, 사과, 미얀마, 1, 0, 166.0
류, 사과, 미얀마, 1, 0, 294.5
류, 사과, 미얀마, 1, 0, 173.5
채류, 깻잎, 깻잎, 1, 0, 312.5
류, 사과, 미얀마, 1, 0, 235.0
류, 사과, 미시마, 1, 0, 60.0
채류, 열무, 열무, 1, 0, 202.5
류, 사과, 미얀마, 1, 0, 225.0
채류, 깻잎, 깻잎, 1, 0, 470.0
류, 사과, 미얀마, 1, 0, 201.0
류, 사과, 미시마, 1, 0, 122.0
채류, 깻잎, 깻잎, 1, 0, 415.0
류, 사과, 미시마, 1, 0, 114.5
채소류, 대파, 대파, 1, 0, 185.71428
채소류, 대파, 깐대파, 1, 0, 240.0
류, 망고, 망고, 1, 0, 800.0
류, 망고, 망고, 1, 0, 800.0
류, 망고, 망고, 1, 0, 800.0
류, 망고, 망고, 1, 0, 200.0
류, 망고, 망고, 1, 0, 840.0
류, 망고, 망고, 1, 0, 840.0
과채류, 딸기, 설향, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 1553.3334
류, 사과, 미얀마, 1, 0, 104.5
류, 사과, 미얀마, 1, 0, 179.5
류, 사과, 미얀마, 1, 0, 169.5
류, 사과, 미얀마, 1, 0, 195.5
류, 사과, 미얀마, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 214.5
류, 사과, 미얀마, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 202.5
류, 사과, 미얀마, 1, 0, 239.5
류, 감귤, 조생귤, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 210.0
류, 감귤, 조생귤, 1, 0, 136.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 100.0
과채류, 딸기, 설향, 1, 0, 1700.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 감귤, 조생귤, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 244.5
류, 사과, 미얀마, 1, 0, 245.0
류, 사과, 미얀마, 1, 0, 109.5
류, 감귤, 조생귤, 1, 0, 180.0
류, 도라지, 도라지, 1, 0, 988.0
류, 호박, 애호박, 1, 0, 225.0
류, 사과, 미얀마, 1, 0, 172.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 가지, 기타가지, 1, 0, 2500.0
류, 사과, 미얀마, 1, 0, 251.0
류, 사과, 미얀마, 1, 0, 107.5
채소류, 쪽파, 쪽파, 1, 0, 280.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 사과, 미얀마, 1, 0, 319.5
류, 호박, 애호박, 1, 0, 275.0
채소류, 홍고추, 홍고추, 1, 0, 210.0
류, 사과, 미얀마, 1, 0, 121.5
류, 사과, 미얀마, 1, 0, 85.5
류, 사과, 미얀마, 1, 0, 160.0
류, 감귤, 조생귤, 1, 0, 200.0
채소류, 쪽파, 쪽파, 1, 0, 270.0
류, 호박, 애호박, 1, 0, 377.5
류, 사과, 미얀마, 1, 0, 369.5
류, 사과, 미얀마, 1, 0, 89.5
류, 사과, 미얀마, 1, 0, 382.5
류, 사과, 미얀마, 1, 0, 220.0
류, 사과, 미얀마, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 191.0
류, 사과, 미얀마, 1, 0, 260.0
류, 취나물, 건취나물, 1, 0, 1900.0
류, 사과, 미얀마, 1, 0, 220.0
류, 사과, 미얀마, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 딸기, 설향, 1, 0, 950.0
류, 사과, 후지, 1, 0, 214.5
류, 참나물, 참나물, 1, 0, 400.0
류, 사과, 미얀마, 1, 0, 236.5
류, 감귤, 비가림감귤, 1, 0, 360.0
채류, 시금치, 시금치, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 359.5
류, 사과, 미얀마, 1, 0, 239.5
과채류, 딸기, 설향, 1, 0, 900.0
류, 단감, 부유, 1, 0, 350.0
류, 감귤, 조생귤, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 224.5
류, 사과, 미얀마, 1, 0, 230.0
과채류, 딸기, 설향, 1, 0, 1313.3334
채류, 시금치, 시금치, 1, 0, 375.0
류, 감귤, 조생귤, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 1160.0
류, 사과, 미얀마, 1, 0, 218.0
류, 파인애플, 파인애플, 1, 0, 241.66667
류, 만감, 한라봉, 1, 0, 360.0
과채류, 딸기, 설향, 1, 0, 1240.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 272.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 감귤, 조생귤, 1, 0, 150.0
채류, 시금치, 시금치, 1, 0, 375.0
채류, 깻잎, 깻잎, 1, 0, 1200.0
채류, 시금치, 시금치, 1, 0, 220.0
류, 만감, 기타만감, 1, 0, 532.0
류, 파인애플, 파인애플, 1, 0, 241.66667
류, 포도, 샤인마스캇, 1, 0, 660.0
류, 만감, 기타만감, 1, 0, 506.66666
류, 감귤, 조생귤, 1, 0, 150.0
채류, 깻잎, 깻잎, 1, 0, 933.3333
과채류, 딸기, 설향, 1, 0, 750.0
류, 사과, 후지, 1, 0, 240.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 포도, 샤인마스캇, 1, 0, 1050.0
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 시금치, 시금치, 1, 0, 220.0
류, 사과, 미얀마, 1, 0, 33.0
류, 감귤, 조생귤, 1, 0, 344.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 사과, 미시마, 1, 0, 224.5
채류, 깻잎, 깻잎, 1, 0, 900.0
류, 감귤, 조생귤, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 480.0
류, 포도, 레드글로브, 0, 0, 682.9268
류, 사과, 미얀마, 1, 0, 64.5
류, 사과, 미얀마, 1, 0, 295.0
류, 감귤, 조생귤, 1, 0, 246.0
채류, 깻잎, 깻잎, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 감귤, 조생귤, 1, 0, 110.0
류, 감귤, 조생귤, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 433.0
과채류, 딸기, 설향, 1, 0, 1150.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 떫은감, 대봉시, 1, 0, 135.0
류, 사과, 후지, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 282.5
채류, 깻잎, 깻잎, 1, 0, 1200.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 사과, 후지, 1, 0, 370.0
류, 파인애플, 파인애플, 1, 0, 241.66667
류, 사과, 미얀마, 1, 0, 294.5
류, 감귤, 기타감귤, 1, 0, 160.0
류, 배, 신고, 1, 0, 120.0
채류, 깻잎, 깻잎, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 249.0
류, 사과, 미얀마, 1, 0, 56.5
류, 사과, 미얀마, 1, 0, 119.5
류, 사과, 후지, 1, 0, 328.0
류, 사과, 후지, 1, 0, 260.0
과채류, 토마토, 기타토마토, 1, 0, 120.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 후지, 1, 0, 200.0
채류, 깻잎, 깻잎, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 186.5
류, 만감, 한라봉, 1, 0, 393.33334
류, 사과, 미얀마, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 만감, 기타만감, 1, 0, 500.0
류, 감귤, 비가림감귤, 1, 0, 374.0
류, 떫은감, 대봉시, 1, 0, 135.0
류, 호두, 기타호두, 1, 0, 571.4286
류, 포도, 포도, 0, 0, 268.2927
류, 사과, 미얀마, 1, 0, 510.0
류, 망고, 망고, 0, 0, 920.0
류, 사과, 미얀마, 1, 0, 96.5
류, 사과, 미얀마, 1, 0, 301.0
, 고구마, 기타, 1, 0, 90.0
류, 감귤, 조생귤, 1, 0, 142.0
류, 배, 신고, 1, 0, 120.0
류, 사과, 미얀마, 1, 0, 284.5
류, 사과, 미얀마, 1, 0, 184.5
류, 포도, 샤인마스캇, 1, 0, 1050.0
류, 망고, 망고, 0, 0, 920.0
과채류, 딸기, 설향, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 750.0
류, 사과, 미시마, 1, 0, 270.0
류, 사과, 미얀마, 1, 0, 168.0
류, 감귤, 조생귤, 1, 0, 66.666664
류, 포도, 포도, 0, 0, 268.2927
과채류, 토마토, 완숙토마토, 1, 0, 210.0
류, 사과, 미얀마, 1, 0, 236.0
류, 사과, 미얀마, 1, 0, 70.5
과채류, 딸기, 설향, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 275.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 떫은감, 대봉시, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 289.5
류, 사과, 미얀마, 1, 0, 300.0
작물류, 유채, 식용, 1, 0, 87.5
채류, 깻잎, 깻잎, 1, 0, 610.0
류, 사과, 미얀마, 1, 0, 122.0
채류, 깻잎, 깻잎, 1, 0, 575.0
류, 사과, 미얀마, 1, 0, 94.5
류, 사과, 미얀마, 1, 0, 196.0
채류, 열무, 열무, 1, 0, 167.5
류, 사과, 미얀마, 1, 0, 58.0
과채류, 딸기, 설향, 1, 0, 800.0
과채류, 딸기, 설향, 1, 0, 1050.0
과채류, 딸기, 설향, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 400.0
류, 떫은감, 대봉시, 1, 0, 90.0
과채류, 딸기, 금실, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1350.0
류, 감귤, 조생귤, 1, 0, 172.0
류, 사과, 후지, 1, 0, 85.0
류, 떫은감, 대봉시, 1, 0, 134.0
류, 호두, 기타호두, 1, 0, 470.0
류, 감귤, 조생귤, 1, 0, 176.0
과채류, 딸기, 설향, 1, 0, 960.0
류, 떫은감, 대봉시, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 246.5
류, 사과, 미얀마, 1, 0, 284.5
채류, 콩나물, 콩나물, 1, 0, 230.0
류, 사과, 미얀마, 1, 0, 274.5
채류, 숙주나물, 숙주나물, 1, 0, 290.0
채류, 콩나물, 콩나물, 1, 0, 230.0
류, 사과, 미얀마, 1, 0, 324.5
류, 사과, 미얀마, 1, 0, 325.5
류, 사과, 미얀마, 1, 0, 319.5
류, 사과, 미얀마, 1, 0, 319.5
류, 사과, 미얀마, 1, 0, 400.0
류, 사과, 미얀마, 1, 0, 209.5
류, 사과, 미얀마, 1, 0, 89.5
류, 사과, 미얀마, 1, 0, 234.5
류, 사과, 미얀마, 1, 0, 84.5
류, 사과, 미얀마, 1, 0, 144.5
류, 사과, 미얀마, 1, 0, 219.5
류, 만가닥, 만가닥, 1, 0, 262.5
류, 사과, 미얀마, 1, 0, 175.0
류, 사과, 미얀마, 1, 0, 264.5
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 105.0
류, 사과, 미얀마, 1, 0, 119.5
류, 사과, 미얀마, 1, 0, 169.5
류, 사과, 미얀마, 1, 0, 180.5
류, 감귤, 조생귤, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 164.5
류, 사과, 미얀마, 1, 0, 194.5
류, 사과, 미얀마, 1, 0, 177.5
과채류, 딸기, 설향, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 190.0
과채류, 딸기, 설향, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 205.0
과채류, 딸기, 설향, 1, 0, 550.0
류, 사과, 미얀마, 1, 0, 195.0
류, 사과, 미얀마, 1, 0, 245.0
류, 사과, 미얀마, 1, 0, 244.5
류, 사과, 미얀마, 1, 0, 286.5
채류, 얼갈이배추, 얼갈이배추, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 220.0
채소류, 풋고추, 청초, 1, 0, 630.0
류, 사과, 후지, 1, 0, 261.0
채소류, 풋고추, 청초, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1350.0
채소류, 홍고추, 홍고추, 1, 0, 260.0
류, 감귤, 조생귤, 1, 0, 160.0
채류, 갓, 청갓, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 사과, 후지, 1, 0, 289.5
류, 단감, 부유, 1, 0, 160.0
류, 감귤, 조생귤, 1, 0, 190.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 110.5
류, 감귤, 조생귤, 1, 0, 250.0
류, 사과, 후지, 1, 0, 290.0
류, 사과, 미얀마, 1, 0, 92.5
과채류, 방울토마토, 대추방울, 1, 0, 390.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 감귤, 레드향, 1, 0, 411.1111
류, 사과, 미얀마, 1, 0, 129.5
과채류, 토마토, 기타토마토, 1, 0, 100.0
류, 포도, 샤인마스캇, 1, 0, 605.0
류, 떫은감, 대봉시, 1, 0, 150.0
류, 감귤, 레드향, 1, 0, 411.1111
류, 사과, 미얀마, 1, 0, 140.5
류, 감귤, 조생귤, 1, 0, 278.0
류, 사과, 미얀마, 1, 0, 154.5
류, 사과, 후지, 1, 0, 166.0
과채류, 딸기, 설향, 1, 0, 780.0
류, 사과, 미얀마, 1, 0, 138.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 금감, 금감, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 164.5
류, 사과, 후지, 1, 0, 368.0
류, 금감, 금감, 1, 0, 480.0
류, 파인애플, 파인애플, 1, 0, 241.66667
과채류, 딸기, 설향, 1, 0, 900.0
채류, 미나리, 미나리, 1, 0, 330.0
류, 단감, 부유, 1, 0, 190.0
과채류, 딸기, 설향, 1, 0, 406.66666
류, 사과, 미얀마, 1, 0, 95.0
류, 포도, 포도, 0, 0, 268.2927
과채류, 딸기, 설향, 1, 0, 1100.0
채류, 미나리, 돌미나리, 1, 0, 450.0
과채류, 토마토, 기타토마토, 1, 0, 92.0
류, 포도, 샤인마스캇, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 400.0
, 고구마, 기타, 1, 0, 145.0
류, 포도, 포도, 0, 0, 268.2927
류, 망고, 망고, 0, 0, 920.0
채류, 미나리, 돌미나리, 1, 0, 450.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 162.5
채류, 시금치, 시금치, 1, 0, 195.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 포도, 포도, 0, 0, 268.2927
류, 감귤, 조생귤, 1, 0, 66.666664
류, 망고, 망고, 0, 0, 920.0
류, 체리, 체리, 1, 0, 960.0
류, 망고, 망고, 0, 0, 920.0
류, 만감, 한라봉, 1, 0, 416.66666
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 750.0
류, 포도, 포도, 0, 0, 268.2927
