과채류, 딸기, 설향, 1, 0, 890.0
과채류, 토마토, 완숙토마토, 1, 0, 230.0
류, 감귤, 조생귤, 1, 0, 160.0
채류, 상추, 청상추, 1, 0, 325.0
류, 배, 신고, 1, 0, 146.66667
류, 사과, 후지, 1, 0, 180.0
류, 사과, 후지, 1, 0, 136.0
류, 감귤, 조생귤, 1, 0, 270.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 사과, 미얀마, 1, 0, 244.5
류, 배, 신고, 1, 0, 120.0
류, 사과, 미얀마, 1, 0, 201.0
류, 단감, 부유, 1, 0, 422.0
류, 바나나, 바나나, 0, 0, 192.3077
류, 배, 신고, 1, 0, 226.0
류, 사과, 미얀마, 1, 0, 469.5
류, 배, 신고, 1, 0, 146.66667
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 후지, 1, 0, 500.0
류, 사과, 미얀마, 1, 0, 306.0
과채류, 딸기, 설향, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 배, 신고, 1, 0, 120.0
류, 사과, 후지, 1, 0, 170.0
류, 사과, 후지, 1, 0, 230.0
류, 바나나, 바나나, 0, 0, 223.07692
과채류, 방울토마토, 대추방울, 1, 0, 280.0
류, 사과, 기타사과, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 161.0
류, 바나나, 바나나, 0, 0, 230.76923
류, 사과, 미얀마, 1, 0, 114.5
류, 새송이, 새송이버섯, 1, 0, 400.0
류, 만감, 기타만감, 1, 0, 526.6667
과채류, 딸기, 설향, 1, 0, 1150.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 떫은감, 대봉시, 1, 0, 180.0
류, 감귤, 조생귤, 1, 0, 180.0
류, 배, 신고, 1, 0, 166.66667
과채류, 토마토, 완숙토마토, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 222.5
류, 사과, 미얀마, 1, 0, 150.0
류, 배, 신고, 1, 0, 166.66667
류, 만감, 기타만감, 1, 0, 566.6667
류, 감귤, 조생귤, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 480.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 163.0
과채류, 딸기, 설향, 1, 0, 750.0
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 사과, 미시마, 1, 0, 320.0
류, 사과, 미얀마, 1, 0, 430.0
류, 사과, 미얀마, 1, 0, 145.0
류, 사과, 후지, 1, 0, 320.0
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 210.5
류, 감귤, 천혜향, 1, 0, 473.33334
류, 감귤, 조생귤, 1, 0, 80.0
류, 사과, 미얀마, 1, 0, 316.5
류, 감귤, 기타감귤, 1, 0, 120.0
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 사과, 후지, 1, 0, 345.0
과채류, 토마토, 토마토, 1, 0, 380.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 포도, 샤인마스캇, 1, 0, 500.0
류, 사과, 미얀마, 1, 0, 79.5
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 750.0
과채류, 딸기, 설향, 1, 0, 750.0
류, 사과, 미얀마, 1, 0, 166.5
류, 사과, 미얀마, 1, 0, 274.5
과채류, 딸기, 설향, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 166.5
류, 사과, 미얀마, 1, 0, 321.5
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 딸기, 설향, 1, 0, 1350.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 사과, 기타사과, 1, 0, 190.5
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 335.0
과채류, 딸기, 설향, 1, 0, 1800.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 만감, 한라봉, 1, 0, 433.33334
과채류, 딸기, 설향, 1, 0, 1400.0
류, 감귤, 조생귤, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 58.0
류, 만감, 한라봉, 1, 0, 433.33334
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 기타사과, 1, 0, 223.0
과채류, 딸기, 설향, 1, 0, 2100.0
류, 사과, 미얀마, 1, 0, 99.5
류, 감귤, 조생귤, 1, 0, 220.0
류, 감귤, 조생귤, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 119.5
류, 사과, 미얀마, 1, 0, 184.5
류, 사과, 미얀마, 1, 0, 229.5
류, 사과, 미얀마, 1, 0, 184.5
류, 사과, 미얀마, 1, 0, 221.0
류, 사과, 미얀마, 1, 0, 249.5
류, 사과, 미얀마, 1, 0, 261.5
류, 사과, 미얀마, 1, 0, 257.5
류, 사과, 미얀마, 1, 0, 107.5
류, 사과, 미얀마, 1, 0, 299.5
과채류, 딸기, 금실, 1, 0, 1330.0
류, 비타민, 비타민, 1, 0, 388.75
과채류, 딸기, 설향, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 1520.0
류, 사과, 후지, 1, 0, 80.0
류, 포도, 샤인마스캇, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 포도, 샤인마스캇, 1, 0, 700.0
과채류, 딸기, 금실, 1, 0, 1480.0
류, 감귤, 조생귤, 1, 0, 212.0
류, 배, 신고, 1, 0, 144.0
작물류, 땅콩, 기타땅콩, 1, 0, 470.0
작물류, 땅콩, 기타땅콩, 1, 0, 470.0
작물류, 땅콩, 기타땅콩, 1, 0, 470.0
작물류, 땅콩, 기타땅콩, 1, 0, 470.0
작물류, 땅콩, 기타땅콩, 1, 0, 470.0
작물류, 땅콩, 기타땅콩, 1, 0, 470.0
류, 사과, 로얄부사, 1, 0, 285.0
류, 포도, 샤인마스캇, 1, 0, 175.0
류, 사과, 미얀마, 1, 0, 294.5
류, 감귤, 조생귤, 1, 0, 130.0
류, 사과, 미얀마, 1, 0, 319.5
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 145.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 369.5
류, 감귤, 비가림감귤, 1, 0, 200.0
류, 사과, 후지, 1, 0, 220.0
류, 사과, 미얀마, 1, 0, 355.0
류, 사과, 미얀마, 1, 0, 95.0
류, 사과, 미얀마, 1, 0, 197.0
, 콩, 서리태, 1, 0, 471.42856
과채류, 딸기, 설향, 1, 0, 1400.0
류, 감귤, 비가림감귤, 1, 0, 2000.0
류, 감귤, 조생귤, 1, 0, 242.0
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 379.5
과채류, 딸기, 설향, 1, 0, 1550.0
과채류, 딸기, 장희, 1, 0, 780.0
류, 사과, 미얀마, 1, 0, 159.5
류, 사과, 미얀마, 1, 0, 235.0
류, 단감, 부유, 1, 0, 185.0
류, 사과, 로얄부사, 1, 0, 285.0
류, 사과, 미얀마, 1, 0, 234.5
류, 사과, 미얀마, 1, 0, 183.0
류, 단감, 부유, 1, 0, 185.0
류, 사과, 미얀마, 1, 0, 218.0
류, 사과, 후지, 1, 0, 230.0
과채류, 토마토, 토마토, 1, 0, 190.0
류, 감귤, 비가림감귤, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 194.5
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 사과, 미얀마, 1, 0, 334.5
류, 호두, 기타호두, 1, 0, 4300.0
과채류, 딸기, 설향, 1, 0, 390.0
류, 사과, 미얀마, 1, 0, 234.5
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 263.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 219.5
류, 감귤, 조생귤, 1, 0, 220.0
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 감귤, 조생귤, 1, 0, 80.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 89.5
류, 단감, 부유, 1, 0, 486.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 294.5
류, 사과, 기타사과, 1, 0, 300.0
, 고구마, 기타, 1, 0, 105.0
과채류, 딸기, 금실, 1, 0, 1013.3333
과채류, 딸기, 설향, 1, 0, 1500.0
류, 감귤, 조생귤, 1, 0, 396.0
류, 배, 신고, 1, 0, 186.66667
과채류, 딸기, 설향, 1, 0, 1180.0
류, 배, 신고, 1, 0, 107.333336
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 334.5
과채류, 토마토, 완숙토마토, 1, 0, 420.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 84.5
과채류, 토마토, 완숙토마토, 1, 0, 360.0
류, 단감, 부유, 1, 0, 155.0
과채류, 토마토, 완숙토마토, 1, 0, 360.0
류, 사과, 미얀마, 1, 0, 325.5
과채류, 딸기, 설향, 1, 0, 1300.0
류, 감귤, 천혜향, 1, 0, 466.66666
채류, 상추, 꽃적상추, 1, 0, 300.0
류, 사과, 후지, 1, 0, 161.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 포도, 샤인마스캇, 1, 0, 500.0
류, 단감, 부유, 1, 0, 143.0
류, 감귤, 조생귤, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 116.5
류, 만감, 기타만감, 1, 0, 526.6667
과채류, 방울토마토, 방울토마토, 1, 0, 225.0
류, 사과, 후지, 1, 0, 360.0
과채류, 딸기, 설향, 1, 0, 1500.0
과채류, 딸기, 설향, 1, 0, 1190.0
류, 사과, 후지, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 230.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 감귤, 조생귤, 1, 0, 396.0
채소류, 쪽파, 쪽파, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 970.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 감귤, 천혜향, 1, 0, 500.0
류, 사과, 미얀마, 1, 0, 151.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 1800.0
과채류, 딸기, 설향, 1, 0, 560.0
채류, 무청, 건무청, 1, 0, 507.69232
류, 감귤, 비가림감귤, 1, 0, 340.0
류, 사과, 미얀마, 1, 0, 162.5
류, 감귤, 천혜향, 1, 0, 526.6667
류, 감귤, 조생귤, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 129.5
류, 사과, 후지, 1, 0, 280.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 334.5
과채류, 방울토마토, 대추방울, 1, 0, 410.0
과채류, 수박, 수박, 1, 0, 233.33333
류, 사과, 기타사과, 1, 0, 245.0
류, 사과, 미얀마, 1, 0, 410.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 토마토, 토마토, 1, 0, 210.0
류, 사과, 후지, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 273.0
류, 사과, 미얀마, 1, 0, 155.5
류, 사과, 미얀마, 1, 0, 172.5
류, 바나나, 바나나, 0, 0, 223.07692
과채류, 토마토, 토마토, 1, 0, 390.0
류, 사과, 미얀마, 1, 0, 84.5
류, 사과, 후지, 1, 0, 420.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 224.5
과채류, 토마토, 완숙토마토, 1, 0, 354.0
류, 감귤, 기타감귤, 1, 0, 104.0
류, 만감, 한라봉, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1800.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 291.0
류, 감귤, 조생귤, 1, 0, 144.0
과채류, 딸기, 설향, 1, 0, 500.0
류, 사과, 미얀마, 1, 0, 268.0
류, 사과, 후지, 1, 0, 233.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 만감, 한라봉, 1, 0, 400.0
류, 배, 신고, 1, 0, 113.333336
과채류, 토마토, 완숙토마토, 1, 0, 24.0
과채류, 딸기, 설향, 1, 0, 780.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 750.0
류, 만감, 한라봉, 1, 0, 258.8889
과채류, 딸기, 설향, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 미얀마, 1, 0, 179.5
류, 사과, 미얀마, 1, 0, 261.5
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 380.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 1166.6666
과채류, 딸기, 설향, 1, 0, 1200.0
류, 참다래(키위), 골드키위, 1, 0, 980.0
류, 감귤, 천혜향, 1, 0, 500.0
류, 감귤, 비가림감귤, 1, 0, 340.0
류, 감귤, 조생귤, 1, 0, 280.0
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 500.0
류, 사과, 미얀마, 1, 0, 144.5
류, 감귤, 조생귤, 1, 0, 180.0
류, 감귤, 조생귤, 1, 0, 220.0
류, 감귤, 조생귤, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 사과, 미얀마, 1, 0, 219.5
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 기타사과, 1, 0, 266.5
류, 감귤, 레드향, 1, 0, 566.6667
과채류, 딸기, 설향, 1, 0, 850.0
채류, 시금치, 시금치, 1, 0, 325.0
류, 치커리, 치커리, 1, 0, 350.0
류, 치커리, 치커리, 1, 0, 350.0
류, 치커리, 치커리, 1, 0, 350.0
채류, 근대, 적근대, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 62.5
류, 사과, 미얀마, 1, 0, 74.5
류, 셀러리(양미나리), 셀러리, 1, 0, 80.0
류, 셀러리(양미나리), 셀러리, 1, 0, 80.0
류, 사과, 미얀마, 1, 0, 94.5
과채류, 딸기, 설향, 1, 0, 1200.0
류, 배, 신고, 1, 0, 144.0
류, 포도, 샤인마스캇, 1, 0, 900.0
류, 포도, 샤인마스캇, 1, 0, 900.0
류, 감귤, 조생귤, 1, 0, 250.0
류, 사과, 후지, 1, 0, 77.0
과채류, 딸기, 설향, 1, 0, 1373.3334
과채류, 딸기, 설향, 1, 0, 1400.0
류, 감귤, 조생귤, 1, 0, 252.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 169.5
류, 사과, 미얀마, 1, 0, 177.5
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 219.5
류, 사과, 미얀마, 1, 0, 370.0
과채류, 딸기, 설향, 1, 0, 1050.0
과채류, 딸기, 설향, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 딸기, 설향, 1, 0, 750.0
류, 사과, 미얀마, 1, 0, 114.5
과채류, 딸기, 설향, 1, 0, 950.0
류, 사과, 미얀마, 1, 0, 306.0
과채류, 딸기, 설향, 1, 0, 950.0
류, 사과, 미얀마, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 수박, 수박, 1, 0, 372.22223
채류, 상추, 꽃적상추, 1, 0, 275.0
과채류, 방울토마토, 대추방울, 1, 0, 430.0
채류, 상추, 꽃적상추, 1, 0, 450.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 205.0
류, 사과, 후지, 1, 0, 470.0
채류, 상추, 청상추, 1, 0, 250.0
채류, 상추, 꽃적상추, 1, 0, 375.0
류, 사과, 후지, 1, 0, 360.0
류, 사과, 미얀마, 1, 0, 299.5
류, 포도, 샤인마스캇, 1, 0, 605.0
류, 만감, 기타만감, 1, 0, 533.3333
류, 감귤, 레드향, 1, 0, 500.0
류, 사과, 기타사과, 1, 0, 306.0
과채류, 딸기, 설향, 1, 0, 1700.0
류, 사과, 후지, 1, 0, 320.0
채류, 상추, 꽃적상추, 1, 0, 325.0
류, 단감, 부유, 1, 0, 145.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 배, 신고, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 850.0
채류, 양배추, 양배추, 1, 0, 52.5
과채류, 토마토, 토마토, 1, 0, 390.0
류, 감귤, 조생귤, 1, 0, 296.0
류, 감귤, 조생귤, 1, 0, 204.0
류, 사과, 후지, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 106.0
과채류, 딸기, 설향, 1, 0, 1380.0
류, 사과, 미얀마, 1, 0, 124.5
채류, 상추, 꽃적상추, 1, 0, 325.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 단감, 부유, 1, 0, 145.0
류, 사과, 미얀마, 1, 0, 380.0
류, 사과, 미얀마, 1, 0, 234.5
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 사과, 후지, 1, 0, 470.0
류, 사과, 후지, 1, 0, 80.0
류, 만감, 기타만감, 1, 0, 506.66666
류, 만감, 한라봉, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 206.5
류, 바나나, 바나나, 0, 0, 184.61539
류, 사과, 기타사과, 1, 0, 300.0
과채류, 방울토마토, 대추방울, 1, 0, 370.0
과채류, 딸기, 설향, 1, 0, 850.0
채류, 상추, 꽃적상추, 1, 0, 450.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 후지, 1, 0, 290.0
류, 오렌지, 기타오렌지, 1, 0, 566.6667
과채류, 토마토, 토마토, 1, 0, 176.0
채류, 시금치, 시금치, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 270.5
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 148.0
채소류, 마늘, 깐마늘 한지, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 토마토, 완숙토마토, 1, 0, 34.0
류, 파세리(향미나리), 파세리, 1, 0, 250.0
류, 대추, 건대추, 1, 0, 762.0
류, 사과, 미얀마, 1, 0, 106.0
류, 감귤, 조생귤, 1, 0, 236.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 수박, 수박, 1, 0, 186.66667
류, 마, 기타마, 1, 0, 201.0
류, 감귤, 조생귤, 1, 0, 290.0
채소류, 쪽파, 쪽파, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 314.5
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 미얀마, 1, 0, 150.0
류, 체리, 체리, 1, 0, 760.0
류, 체리, 체리, 0, 0, 880.0
과채류, 수박, 수박, 1, 0, 215.38461
, 고구마, 기타, 1, 0, 60.0
류, 사과, 미얀마, 1, 0, 324.5
류, 배, 신고, 1, 0, 172.66667
류, 오렌지, 기타오렌지, 1, 0, 566.6667
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 감귤, 비가림감귤, 1, 0, 330.0
류, 만감, 기타만감, 1, 0, 506.66666
류, 사과, 후지, 1, 0, 180.0
류, 감귤, 천혜향, 1, 0, 533.3333
류, 사과, 미얀마, 1, 0, 329.5
류, 사과, 미얀마, 1, 0, 168.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 감귤, 레드향, 1, 0, 566.6667
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 사과, 미얀마, 1, 0, 96.0
과채류, 딸기, 기타딸기, 1, 0, 890.0
류, 만감, 기타만감, 1, 0, 400.0
류, 사과, 미얀마, 1, 0, 335.0
과채류, 딸기, 설향, 1, 0, 1160.0
류, 사과, 미얀마, 1, 0, 174.5
류, 사과, 미얀마, 1, 0, 410.0
과채류, 토마토, 완숙토마토, 1, 0, 34.0
류, 바나나, 바나나, 0, 0, 215.38461
류, 감귤, 조생귤, 1, 0, 310.0
류, 사과, 미얀마, 1, 0, 144.5
류, 체리, 체리, 0, 0, 200.0
과채류, 수박, 수박, 1, 0, 200.0
류, 사과, 후지, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 109.5
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 사과, 미얀마, 1, 0, 220.5
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 134.5
류, 포도, 샤인마스캇, 1, 0, 625.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1800.0
류, 사과, 후지, 1, 0, 315.0
류, 사과, 후지, 1, 0, 300.0
채소류, 마늘, 기타마늘, 1, 0, 840.0
과채류, 토마토, 완숙토마토, 1, 0, 380.0
류, 사과, 미얀마, 1, 0, 159.5
과채류, 딸기, 설향, 1, 0, 1000.0
류, 호두, 기타호두, 1, 0, 398.0
과채류, 딸기, 설향, 1, 0, 1700.0
류, 단감, 부유, 1, 0, 185.0
류, 사과, 후지, 1, 0, 158.0
류, 사과, 미얀마, 1, 0, 149.5
과채류, 딸기, 설향, 1, 0, 1800.0
과채류, 딸기, 설향, 1, 0, 1460.0
류, 사과, 기타사과, 1, 0, 345.0
류, 사과, 후지, 1, 0, 300.0
류, 감귤, 조생귤, 1, 0, 120.0
류, 사과, 후지, 1, 0, 270.0
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 토마토, 완숙토마토, 1, 0, 380.0
채소류, 건고추, 기타건고추, 1, 0, 1133.3
류, 사과, 미얀마, 1, 0, 184.5
류, 사과, 미얀마, 1, 0, 172.5
류, 마, 기타마, 1, 0, 260.0
류, 사과, 미야비, 1, 0, 234.5
류, 사과, 후지, 1, 0, 250.0
류, 사과, 미얀마, 1, 0, 99.5
류, 사과, 미얀마, 1, 0, 184.5
과채류, 딸기, 설향, 1, 0, 1000.0
류, 배, 신고, 1, 0, 114.0
류, 바나나, 바나나, 0, 0, 192.3077
채류, 미나리, 기타미나리, 1, 0, 672.0
류, 감귤, 천혜향, 1, 0, 523.3333
작물류, 아주까리, 아주까리, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 580.0
과채류, 딸기, 설향, 1, 0, 1600.0
과채류, 딸기, 장희, 1, 0, 1330.0
류, 레몬, 레몬, 0, 0, 422.22223
류, 사과, 미얀마, 1, 0, 224.0
류, 사과, 미얀마, 1, 0, 460.0
류, 감귤, 조생귤, 1, 0, 296.0
채소류, 생강, 재강, 1, 0, 315.0
류, 사과, 미얀마, 1, 0, 74.5
류, 사과, 후지, 1, 0, 250.0
류, 사과, 미얀마, 1, 0, 270.0
류, 배, 신고, 1, 0, 146.66667
과채류, 딸기, 설향, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 270.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미야비, 1, 0, 91.0
류, 사과, 미얀마, 1, 0, 265.0
과채류, 딸기, 기타딸기, 1, 0, 1030.0
류, 사과, 미얀마, 1, 0, 229.5
, 감자, 수미, 1, 0, 259.0
채류, 얼갈이배추, 알배기, 1, 0, 150.0
채류, 비름, 참비름, 1, 0, 180.0
작물류, 땅콩, 기타땅콩, 1, 0, 460.0
류, 감귤, 조생귤, 1, 0, 250.0
류, 포도, 샤인마스캇, 1, 0, 600.0
류, 포도, 샤인마스캇, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 1180.0
류, 배, 신고, 1, 0, 172.66667
과채류, 딸기, 설향, 1, 0, 780.0
류, 포도, 샤인마스캇, 1, 0, 725.0
류, 포도, 샤인마스캇, 1, 0, 725.0
류, 사과, 미얀마, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 335.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 사과, 미얀마, 1, 0, 259.0
류, 사과, 미얀마, 1, 0, 360.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 감귤, 조생귤, 1, 0, 180.0
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 229.5
류, 사과, 미얀마, 1, 0, 271.0
과채류, 방울토마토, 대추방울, 1, 0, 800.0
과채류, 방울토마토, 대추방울, 1, 0, 800.0
과채류, 방울토마토, 대추방울, 1, 0, 800.0
과채류, 방울토마토, 대추방울, 1, 0, 800.0
과채류, 방울토마토, 대추방울, 1, 0, 800.0
과채류, 방울토마토, 대추방울, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 256.0
류, 사과, 미얀마, 1, 0, 339.5
류, 사과, 미얀마, 1, 0, 134.5
류, 사과, 미얀마, 1, 0, 384.5
류, 사과, 미얀마, 1, 0, 156.0
류, 사과, 미얀마, 1, 0, 190.0
류, 사과, 미얀마, 1, 0, 279.0
류, 사과, 미얀마, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 295.0
류, 사과, 미얀마, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 180.0
과채류, 토마토, 완숙토마토, 1, 0, 34.0
류, 사과, 미얀마, 1, 0, 194.5
과채류, 딸기, 설향, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 165.0
류, 사과, 로얄부사, 1, 0, 370.0
과채류, 방울토마토, 대추방울, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 224.5
류, 사과, 후지, 1, 0, 330.0
류, 파인애플, 파인애플, 0, 0, 233.33333
류, 사과, 미얀마, 1, 0, 289.0
과채류, 수박, 수박, 1, 0, 335.0
과채류, 수박, 수박, 1, 0, 281.25
류, 사과, 미얀마, 1, 0, 319.5
류, 사과, 미얀마, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 1530.0
과채류, 딸기, 설향, 1, 0, 750.0
류, 감귤, 조생귤, 1, 0, 224.0
류, 사과, 미얀마, 1, 0, 319.5
류, 포도, 샤인마스캇, 1, 0, 825.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 감귤, 레드향, 1, 0, 616.6667
류, 사과, 미얀마, 1, 0, 299.0
류, 파인애플, 파인애플, 0, 0, 250.0
과채류, 방울토마토, 대추방울, 1, 0, 300.0
류, 사과, 로얄부사, 1, 0, 360.0
류, 마, 기타마, 1, 0, 315.0
류, 오렌지, 기타오렌지, 1, 0, 616.6667
과채류, 방울토마토, 대추방울, 1, 0, 400.0
류, 사과, 미얀마, 1, 0, 144.5
과채류, 딸기, 설향, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 파인애플, 파인애플, 0, 0, 216.66667
류, 사과, 미야비, 1, 0, 99.5
류, 단감, 부유, 1, 0, 170.0
류, 곶감, 곶감, 1, 0, 1012.5
류, 사과, 미얀마, 1, 0, 192.0
류, 감귤, 조생귤, 1, 0, 324.0
류, 오렌지, 기타오렌지, 1, 0, 616.6667
류, 사과, 후지, 1, 0, 152.0
류, 사과, 후지, 1, 0, 320.0
류, 사과, 미야비, 1, 0, 150.0
과채류, 토마토, 완숙토마토, 1, 0, 72.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 감귤, 조생귤, 1, 0, 230.0
류, 사과, 후지, 1, 0, 115.0
채류, 얼갈이배추, 알배기, 1, 0, 150.0
류, 포도, 크림슨, 0, 0, 712.5
류, 단감, 부유, 1, 0, 180.0
류, 체리, 체리, 1, 0, 940.0
채소류, 양파, 만생양파, 1, 0, 145.0
작물류, 아주까리, 아주까리, 1, 0, 500.0
