류, 표고버섯, 표고버섯, 1, 0, 260.0
류, 케일, 쌈케일, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1200.0
채소류, 대파, 대파, 1, 0, 200.0
류, 오이, 백다다기, 1, 0, 294.44446
류, 단감, 부유, 1, 0, 142.0
채류, 시금치, 시금치, 1, 0, 280.0
채소류, 풋고추, 청양, 1, 0, 680.0
과채류, 토마토, 대저토마토, 1, 0, 480.0
채류, 부추, 일반부추, 1, 0, 760.0
류, 콜라비(순무양배추), 적콜라비, 1, 0, 113.333336
류, 감귤, 천혜향, 1, 0, 516.6667
류, 케일, 쌈케일, 1, 0, 200.0
류, 오이, 취청, 1, 0, 185.0
류, 표고버섯, 표고버섯, 1, 0, 750.0
과채류, 딸기, 설향, 1, 0, 1550.0
채류, 미나리, 돌미나리, 1, 0, 702.5
류, 포도, 샤인마스캇, 1, 0, 500.0
류, 느타리버섯, 느타리버섯, 1, 0, 350.0
채소류, 꽈리고추, 꽈리고추, 1, 0, 700.0
채류, 시금치, 시금치, 1, 0, 230.0
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 218.75
류, 콜라비(순무양배추), 적콜라비, 1, 0, 93.333336
류, 로메인, 통로메인, 1, 0, 375.0
과채류, 딸기, 설향, 1, 0, 625.0
, 고구마, 기타, 1, 0, 60.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 143.75
과채류, 딸기, 설향, 1, 0, 420.0
류, 감귤, 조생귤, 1, 0, 240.0
과채류, 방울토마토, 대추방울, 1, 0, 200.0
과채류, 방울토마토, 대추방울, 1, 0, 435.0
과채류, 방울토마토, 대추방울, 1, 0, 500.0
과채류, 방울토마토, 대추방울, 1, 0, 480.0
과채류, 방울토마토, 대추방울, 1, 0, 340.0
과채류, 방울토마토, 대추방울, 1, 0, 430.0
류, 만감, 한라봉, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 370.0
채소류, 풋고추, 청양, 1, 0, 870.0
류, 브로코리(녹색꽃양배추), 브로코리, 0, 0, 87.5
류, 브로코리(녹색꽃양배추), 브로코리, 0, 0, 162.5
류, 브로코리(녹색꽃양배추), 브로코리, 0, 0, 150.0
류, 브로코리(녹색꽃양배추), 브로코리, 0, 0, 150.0
류, 가지, 가지, 1, 0, 320.0
류, 가지, 가지, 1, 0, 470.0
채소류, 풋고추, 롱그린, 1, 0, 380.0
류, 가지, 가지, 1, 0, 310.0
류, 사과, 미얀마, 1, 0, 106.0
채소류, 풋고추, 롱그린, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 124.5
류, 사과, 미얀마, 1, 0, 148.0
류, 사과, 미얀마, 1, 0, 150.0
, 콩, 콩, 1, 0, 330.0
류, 사과, 미얀마, 1, 0, 168.0
과채류, 토마토, 완숙토마토, 1, 0, 338.0
류, 사과, 미얀마, 1, 0, 96.0
류, 사과, 미얀마, 1, 0, 109.5
류, 감귤, 조생귤, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 134.5
과채류, 딸기, 설향, 1, 0, 1530.0
류, 사과, 미얀마, 1, 0, 149.5
류, 포도, 샤인마스캇, 1, 0, 705.0
류, 사과, 미얀마, 1, 0, 184.5
류, 단감, 부유, 1, 0, 90.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1180.0
류, 호두, 기타호두, 1, 0, 470.0
과채류, 토마토, 완숙토마토, 1, 0, 338.0
류, 감귤, 기타감귤, 1, 0, 110.0
과채류, 딸기, 설향, 1, 0, 1150.0
과채류, 딸기, 설향, 1, 0, 1150.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 곶감, 곶감, 1, 0, 115.0
채류, 기타, 엽경채류, 1, 0, 180.0
과채류, 딸기, 기타딸기, 1, 0, 2000.0
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 딸기, 설향, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 800.0
과채류, 딸기, 기타딸기, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 950.0
과채류, 딸기, 설향, 1, 0, 550.0
류, 사과, 후지, 1, 0, 146.0
과채류, 딸기, 장희, 1, 0, 460.0
과채류, 토마토, 토마토, 1, 0, 130.0
채류, 상추, 청상추, 1, 0, 200.0
과채류, 수박, 수박, 1, 0, 253.33333
채류, 미나리, 수경미나리, 1, 0, 175.0
과채류, 토마토, 토마토, 1, 0, 280.0
류, 감귤, 조생귤, 1, 0, 170.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 배, 신고, 1, 0, 100.0
과채류, 딸기, 천사, 1, 0, 740.0
류, 감귤, 기타감귤, 1, 0, 284.0
류, 감귤, 조생귤, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 380.0
류, 사과, 후지, 1, 0, 250.0
채류, 청경채, 청경채, 1, 0, 450.0
류, 사과, 기타사과, 1, 0, 140.0
채소류, 쪽파, 쪽파, 1, 0, 480.0
류, 감귤, 비가림감귤, 1, 0, 110.0
류, 사과, 후지, 1, 0, 400.0
류, 감귤, 천혜향, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 사과, 후지, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 178.0
과채류, 딸기, 설향, 1, 0, 1250.0
, 고구마, 기타, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 800.0
채류, 동초, 동초, 1, 0, 125.0
류, 양송이, 기타양송이, 1, 0, 1100.0
류, 참다래(키위), 기타참다래, 1, 0, 400.0
과채류, 토마토, 대저토마토, 1, 0, 320.0
류, 포도, 샤인마스캇, 1, 0, 600.0
과채류, 딸기, 기타딸기, 1, 0, 1650.0
채소류, 풋고추, 청양, 1, 0, 680.0
채류, 미나리, 돌미나리, 1, 0, 702.5
과채류, 딸기, 설향, 1, 0, 1150.0
류, 호박, 애호박, 1, 0, 216.66667
채류, 양배추, 양배추, 1, 0, 30.555555
류, 오이, 백다다기, 1, 0, 438.8889
과채류, 딸기, 설향, 1, 0, 950.0
류, 적채, 적채, 1, 0, 125.0
류, 오이, 가시오이, 1, 0, 485.0
류, 호박, 쥬키니호박, 1, 0, 285.0
류, 포도, 샤인마스캇, 1, 0, 600.0
채류, 깻잎, 깻잎순, 1, 0, 177.77777
류, 감귤, 기타감귤, 1, 0, 180.0
채소류, 풋고추, 청양, 1, 0, 580.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 포도, 샤인마스캇, 1, 0, 450.0
류, 감귤, 비가림감귤, 1, 0, 320.0
채류, 얼갈이배추, 알배기, 1, 0, 90.0
채류, 미나리, 돌미나리, 1, 0, 667.5
류, 사과, 후지, 1, 0, 240.0
류, 오이, 백다다기, 1, 0, 222.22223
류, 단감, 기타단감, 1, 0, 145.0
과채류, 딸기, 설향, 1, 0, 1280.0
류, 적채, 적채, 1, 0, 110.666664
채소류, 풋고추, 청양, 1, 0, 850.0
류, 단감, 부유, 1, 0, 200.0
류, 표고버섯, 표고버섯, 0, 0, 330.0
류, 단감, 대안, 1, 0, 130.0
채소류, 대파, 대파, 1, 0, 200.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 175.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 168.75
채류, 봄동배추, 봄동배추, 1, 0, 80.0
류, 감귤, 천혜향, 1, 0, 450.0
류, 포도, 샤인마스캇, 1, 0, 475.0
채소류, 홍고추, 홍청양, 1, 0, 230.0
류, 금감, 금감, 1, 0, 250.0
채소류, 양파, 양파, 1, 0, 128.66667
류, 로메인, 통로메인, 1, 0, 350.0
류, 콜라비(순무양배추), 적콜라비, 1, 0, 93.333336
과채류, 딸기, 설향, 1, 0, 1500.0
채소류, 쪽파, 쪽파, 1, 0, 290.0
류, 콜라비(순무양배추), 콜라비, 1, 0, 92.666664
과채류, 딸기, 설향, 1, 0, 1425.0
류, 당근, 당근, 0, 0, 76.0
과채류, 딸기, 설향, 1, 0, 1600.0
채류, 깻잎, 기타깻잎, 1, 0, 75.0
류, 표고버섯, 표고버섯, 0, 0, 460.0
채소류, 풋고추, 청양, 1, 0, 800.0
과채류, 딸기, 설향, 1, 0, 1750.0
류, 오이, 취청, 1, 0, 350.0
류, 금감, 금감, 1, 0, 330.0
채류, 깻잎, 깻잎, 1, 0, 462.5
채류, 봄동배추, 봄동배추, 1, 0, 106.0
과채류, 방울토마토, 대추방울, 1, 0, 300.0
채소류, 홍고추, 홍청양, 1, 0, 230.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 218.75
과채류, 방울토마토, 대추방울, 1, 0, 300.0
류, 새송이, 새송이버섯, 1, 0, 250.0
류, 표고버섯, 표고버섯, 0, 0, 660.0
류, 오이, 백다다기, 1, 0, 344.44446
채류, 깻잎, 깻잎순, 1, 0, 487.5
류, 감귤, 천혜향, 1, 0, 466.66666
채류, 시금치, 시금치, 1, 0, 370.0
류, 콜라비(순무양배추), 적콜라비, 1, 0, 80.0
류, 감귤, 천혜향, 1, 0, 433.33334
류, 금감, 금감, 1, 0, 410.0
과채류, 딸기, 기타딸기, 1, 0, 1650.0
채류, 깻잎, 깻잎, 1, 0, 583.3333
과채류, 딸기, 설향, 1, 0, 1420.0
과채류, 딸기, 설향, 1, 0, 1200.0
채류, 부추, 일반부추, 1, 0, 285.7143
류, 케일, 쌈케일, 1, 0, 185.0
류, 만감, 한라봉, 1, 0, 388.8889
류, 감귤, 조생귤, 1, 0, 126.0
과채류, 딸기, 설향, 1, 0, 750.0
채류, 시금치, 섬초, 1, 0, 340.0
류, 단감, 부유, 1, 0, 156.0
류, 표고버섯, 표고버섯, 0, 0, 920.0
채류, 시금치, 섬초, 1, 0, 460.0
류, 포도, 샤인마스캇, 1, 0, 550.0
채류, 시금치, 시금치, 1, 0, 255.0
류, 감귤, 기타감귤, 1, 0, 400.0
류, 금감, 금감, 1, 0, 500.0
류, 오이, 취청, 1, 0, 365.0
류, 포도, 샤인마스캇, 1, 0, 550.0
채류, 부추, 일반부추, 1, 0, 760.0
채류, 깻잎, 깻잎, 1, 0, 362.5
채류, 시금치, 섬초, 1, 0, 540.0
채류, 시금치, 시금치, 1, 0, 340.0
과채류, 딸기, 설향, 1, 0, 430.0
, 고구마, 기타, 1, 0, 160.0
류, 호박, 단호박, 0, 0, 390.0
류, 사과, 미얀마, 1, 0, 199.33333
류, 무, 세척무, 1, 0, 75.0
류, 당근, 당근, 0, 0, 71.0
과채류, 딸기, 설향, 1, 0, 300.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 191.25
류, 오이, 취청, 1, 0, 640.0
, 감자, 기타감자, 1, 0, 25.0
류, 만감, 한라봉, 1, 0, 400.0
채소류, 대파, 대파, 1, 0, 190.0
류, 감귤, 조생귤, 1, 0, 420.0
류, 오이, 취청, 1, 0, 480.0
류, 사과, 미얀마, 1, 0, 180.0
류, 느타리버섯, 느타리버섯, 1, 0, 345.0
류, 표고버섯, 표고버섯, 1, 0, 850.0
채류, 시금치, 시금치, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 194.5
류, 무, 세척무, 1, 0, 80.0
류, 오이, 취청, 1, 0, 685.0
류, 사과, 미얀마, 1, 0, 165.0
류, 레몬, 레몬, 0, 0, 435.88235
과채류, 딸기, 설향, 1, 0, 400.0
, 고구마, 밤고구마, 1, 0, 190.0
류, 사과, 미얀마, 1, 0, 224.5
류, 사과, 미얀마, 1, 0, 289.0
류, 무, 세척무, 1, 0, 80.0
, 고구마, 기타, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 319.5
류, 레몬, 레몬, 0, 0, 435.29413
류, 사과, 미얀마, 1, 0, 319.5
류, 사과, 미얀마, 1, 0, 299.0
류, 감귤, 조생귤, 1, 0, 182.0
류, 사과, 미얀마, 1, 0, 144.5
류, 단감, 부유, 1, 0, 85.0
류, 사과, 미얀마, 1, 0, 192.0
류, 단감, 부유, 1, 0, 110.0
과채류, 딸기, 설향, 1, 0, 580.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 포도, 샤인마스캇, 1, 0, 350.0
채소류, 풋고추, 롱그린, 1, 0, 600.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 새송이, 새송이버섯, 1, 0, 255.0
과채류, 딸기, 설향, 1, 0, 1570.0
채소류, 풋고추, 오이고추, 1, 0, 415.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 가지, 가지, 1, 0, 480.0
과채류, 딸기, 설향, 1, 0, 1250.0
채소류, 풋고추, 청양, 1, 0, 780.0
류, 가지, 가지, 1, 0, 460.0
채소류, 풋고추, 오이고추, 1, 0, 600.0
채소류, 풋고추, 청양, 1, 0, 450.0
채소류, 풋고추, 청양, 1, 0, 900.0
류, 새송이, 새송이버섯, 1, 0, 350.0
류, 무, 세척무, 1, 0, 80.0
채류, 시금치, 시금치, 1, 0, 450.0
채류, 기타, 엽경채류, 1, 0, 173.33333
류, 감귤, 기타감귤, 1, 0, 110.0
과채류, 토마토, 토마토, 1, 0, 140.0
류, 곶감, 곶감, 1, 0, 115.0
, 고구마, 밤고구마, 1, 0, 176.0
류, 무, 세척무, 1, 0, 66.0
과채류, 토마토, 토마토, 1, 0, 100.0
과채류, 딸기, 설향, 1, 0, 1050.0
채류, 양배추, 양배추, 1, 0, 45.0
류, 감귤, 조생귤, 1, 0, 170.0
과채류, 딸기, 설향, 1, 0, 460.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 감귤, 조생귤, 1, 0, 256.0
과채류, 딸기, 장희, 1, 0, 720.0
과채류, 딸기, 천사, 1, 0, 1120.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 감귤, 레드향, 1, 0, 600.0
류, 사과, 후지, 1, 0, 400.0
류, 감귤, 기타감귤, 1, 0, 224.0
류, 감귤, 조생귤, 1, 0, 156.0
채류, 냉이, 일반냉이, 1, 0, 587.5
류, 감귤, 조생귤, 1, 0, 130.0
과채류, 딸기, 설향, 1, 0, 1130.0
류, 바나나, 바나나, 0, 0, 113.07692
류, 만감, 하귤, 1, 0, 533.3333
류, 바나나, 바나나, 0, 0, 113.07692
채소류, 홍고추, 홍고추, 1, 0, 800.0
채소류, 홍고추, 홍고추, 1, 0, 800.0
류, 감귤, 천혜향, 1, 0, 533.3333
과채류, 딸기, 설향, 1, 0, 800.0
류, 사과, 후지, 1, 0, 430.0
, 고구마, 기타, 1, 0, 255.0
, 고구마, 기타, 1, 0, 190.0
, 고구마, 기타, 1, 0, 190.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 딸기, 설향, 1, 0, 950.0
류, 사과, 후지, 1, 0, 210.0
류, 감귤, 조생귤, 1, 0, 80.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 밤, 기타밤, 1, 0, 120.0
채류, 시금치, 시금치, 1, 0, 213.0
과채류, 방울토마토, 대추방울, 1, 0, 233.33333
과채류, 딸기, 설향, 1, 0, 625.0
류, 단감, 부유, 1, 0, 233.0
채류, 깻잎, 기타깻잎, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 900.0
채류, 깻잎, 깻잎, 1, 0, 525.0
류, 연근, 연근, 1, 0, 248.0
채류, 상추, 포기찹, 1, 0, 500.0
류, 감귤, 기타감귤, 1, 0, 340.0
류, 느타리버섯, 기타느타리버섯, 1, 0, 210.0
류, 감귤, 조생귤, 1, 0, 252.0
과채류, 딸기, 기타딸기, 1, 0, 1800.0
채소류, 쪽파, 깐쪽파, 1, 0, 370.0
과채류, 토마토, 완숙토마토, 1, 0, 316.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 239.5
류, 감귤, 조생귤, 1, 0, 154.0
류, 사과, 미얀마, 1, 0, 264.5
류, 감귤, 조생귤, 1, 0, 156.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 레몬, 레몬, 0, 0, 435.29413
류, 포도, 샤인마스캇, 1, 0, 850.0
류, 단감, 부유, 1, 0, 236.0
류, 사과, 미얀마, 1, 0, 280.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 레몬, 레몬, 0, 0, 435.29413
류, 감귤, 기타감귤, 1, 0, 440.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 134.5
과채류, 딸기, 설향, 1, 0, 500.0
류, 단감, 대안, 1, 0, 155.0
류, 기타, 산나물, 1, 0, 1452.381
류, 사과, 미얀마, 1, 0, 344.5
과채류, 딸기, 설향, 1, 0, 1100.0
류, 콜라비(순무양배추), 콜라비, 1, 0, 73.333336
과채류, 딸기, 설향, 1, 0, 430.0
류, 감귤, 기타감귤, 1, 0, 210.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 175.0
류, 사과, 미얀마, 1, 0, 94.5
류, 무, 세척무, 1, 0, 67.5
류, 피망(단고추), 홍피망, 1, 0, 120.0
류, 단감, 부유, 1, 0, 120.0
류, 사과, 미얀마, 1, 0, 374.5
채소류, 쪽파, 깐쪽파, 1, 0, 740.0
류, 레몬, 레몬, 0, 0, 432.94116
류, 적채, 적채, 1, 0, 50.0
과채류, 딸기, 설향, 1, 0, 1150.0
, 고구마, 기타, 1, 0, 168.0
류, 사과, 미얀마, 1, 0, 114.5
채류, 미나리, 돌미나리, 1, 0, 470.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 느타리버섯, 느타리버섯, 1, 0, 295.0
류, 단감, 부유, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 430.0
과채류, 딸기, 기타딸기, 1, 0, 2350.0
채류, 깻잎, 깻잎순, 1, 0, 325.0
류, 로메인, 로메인, 1, 0, 325.0
류, 새송이, 새송이버섯, 1, 0, 527.5
채소류, 풋고추, 청양, 1, 0, 780.0
류, 사과, 미얀마, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 무, 세척무, 1, 0, 67.5
채류, 봄동배추, 봄동배추, 1, 0, 80.0
류, 느타리버섯, 느타리버섯, 1, 0, 290.0
채류, 시금치, 섬초, 1, 0, 390.0
채류, 부추, 일반부추, 1, 0, 457.14285
류, 느타리버섯, 느타리버섯, 1, 0, 343.0
채류, 깻잎, 기타깻잎, 1, 0, 500.0
류, 사과, 미얀마, 1, 0, 384.5
채류, 시금치, 시금치, 1, 0, 330.0
류, 만감, 한라봉, 1, 0, 366.66666
류, 감귤, 조생귤, 1, 0, 120.0
과채류, 방울토마토, 대추방울, 1, 0, 466.66666
채류, 깻잎, 깻잎순, 1, 0, 205.55556
류, 느타리버섯, 느타리버섯, 1, 0, 290.0
류, 콜라비(순무양배추), 적콜라비, 1, 0, 63.333332
류, 호박, 쥬키니호박, 1, 0, 305.0
채소류, 풋고추, 기타풋고추, 1, 0, 295.4
채류, 깻잎, 깻잎, 1, 0, 375.0
류, 사과, 후지, 1, 0, 280.0
채소류, 쪽파, 쪽파, 1, 0, 240.0
채소류, 풋고추, 청양, 1, 0, 672.0
채류, 시금치, 시금치, 1, 0, 212.0
류, 감귤, 조생귤, 1, 0, 220.0
류, 치커리, 레드치커리, 1, 0, 130.0
류, 콜라비(순무양배추), 적콜라비, 1, 0, 63.333332
과채류, 토마토, 대저토마토, 1, 0, 280.0
채류, 깻잎, 기타깻잎, 1, 0, 775.0
류, 오이, 백다다기, 1, 0, 444.44446
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 212.5
류, 오이, 백다다기, 1, 0, 377.77777
류, 감귤, 조생귤, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1600.0
채류, 미나리, 돌미나리, 1, 0, 667.5
류, 금감, 금감, 1, 0, 460.0
류, 감귤, 천혜향, 1, 0, 416.66666
채소류, 쪽파, 깐쪽파, 1, 0, 400.0
류, 비타민, 비타민, 1, 0, 525.0
채류, 깻잎, 깻잎, 1, 0, 412.5
채류, 얼갈이배추, 알배기, 1, 0, 87.5
과채류, 딸기, 기타딸기, 1, 0, 3100.0
류, 피망(단고추), 홍피망, 1, 0, 170.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 225.0
류, 오이, 취청, 1, 0, 580.0
채소류, 홍고추, 홍고추, 1, 0, 600.0
채류, 시금치, 섬초, 1, 0, 540.0
채소류, 쪽파, 쪽파, 1, 0, 325.0
과채류, 딸기, 설향, 1, 0, 500.0
류, 비타민, 비타민, 1, 0, 545.0
류, 사과, 미얀마, 1, 0, 226.0
채소류, 풋고추, 롱그린, 1, 0, 365.0
류, 단감, 부유, 1, 0, 260.0
류, 당근, 당근, 0, 0, 81.0
, 감자, 기타감자, 1, 0, 40.0
과채류, 방울토마토, 대추방울, 1, 0, 366.66666
류, 새송이, 새송이버섯, 1, 0, 210.0
, 고구마, 기타, 1, 0, 120.0
채류, 깻잎, 기타깻잎, 1, 0, 200.0
류, 비트(붉은사탕무우), 비트, 1, 0, 130.0
채류, 시금치, 시금치, 1, 0, 150.0
채소류, 꽈리고추, 꽈리고추, 1, 0, 750.0
채류, 시금치, 시금치, 1, 0, 320.0
류, 비타민, 비타민, 1, 0, 430.0
류, 표고버섯, 표고버섯, 1, 0, 825.0
류, 당근, 당근, 0, 0, 81.0
류, 금감, 금감, 1, 0, 560.0
류, 새송이, 새송이버섯, 1, 0, 375.0
채류, 시금치, 시금치, 1, 0, 245.0
채류, 시금치, 시금치, 1, 0, 162.5
채소류, 풋고추, 청양, 1, 0, 835.0
채류, 시금치, 시금치, 1, 0, 280.0
채류, 부추, 일반부추, 1, 0, 800.0
채소류, 풋고추, 롱그린, 1, 0, 370.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 231.25
채소류, 풋고추, 청양, 1, 0, 765.0
류, 새송이, 새송이버섯, 1, 0, 375.0
, 감자, 기타감자, 1, 0, 60.0
채류, 시금치, 섬초, 1, 0, 285.0
류, 오이, 취청, 1, 0, 710.0
류, 느타리버섯, 기타느타리버섯, 1, 0, 550.0
, 고구마, 기타, 1, 0, 210.0
류, 오이, 백다다기, 1, 0, 470.0
류, 느타리버섯, 기타느타리버섯, 1, 0, 175.0
류, 느타리버섯, 느타리버섯, 1, 0, 265.0
채류, 부추, 일반부추, 1, 0, 770.0
류, 느타리버섯, 기타느타리버섯, 1, 0, 350.0
류, 표고버섯, 표고버섯, 1, 0, 850.0
, 고구마, 밤고구마, 1, 0, 411.0
류, 바나나, 바나나, 0, 0, 113.07692
, 고구마, 기타, 1, 0, 150.0
채류, 청경채, 청경채, 1, 0, 450.0
과채류, 토마토, 토마토, 1, 0, 240.0
류, 감귤, 조생귤, 1, 0, 166.0
과채류, 딸기, 천사, 1, 0, 1160.0
류, 감귤, 조생귤, 1, 0, 184.0
, 고구마, 밤고구마, 1, 0, 411.0
류, 배, 신고, 1, 0, 123.333336
가공, 곡물제조, 두부, 0, 0, 105.0
과채류, 딸기, 금실, 1, 0, 650.0
류, 감귤, 기타감귤, 1, 0, 166.0
가공, 곡물제조, 두부, 0, 0, 112.5
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 760.0
가공, 곡물제조, 두부, 0, 0, 166.66667
류, 감귤, 조생귤, 1, 0, 170.0
과채류, 딸기, 장희, 1, 0, 410.0
류, 감귤, 조생귤, 1, 0, 120.0
과채류, 딸기, 금실, 1, 0, 950.0
류, 단감, 부유, 1, 0, 60.0
채류, 시금치, 시금치, 1, 0, 132.5
류, 사과, 후지, 1, 0, 290.0
채류, 상추, 청상추, 1, 0, 275.0
과채류, 딸기, 천사, 1, 0, 1160.0
, 고구마, 기타, 1, 0, 165.0
가공, 곡물제조, 두부, 0, 0, 138.46153
과채류, 딸기, 금실, 1, 0, 1350.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 만감, 기타만감, 1, 0, 350.0
채류, 배추, 월동배추, 1, 0, 28.5
채류, 깻잎, 깻잎, 1, 0, 763.3333
류, 만감, 하귤, 1, 0, 516.6667
류, 가지, 건가지, 1, 0, 1850.0
과채류, 토마토, 토마토, 1, 0, 220.0
과채류, 방울토마토, 대추방울, 1, 0, 383.33334
과채류, 딸기, 설향, 1, 0, 800.0
과채류, 딸기, 설향, 1, 0, 1300.0
채류, 시금치, 시금치, 1, 0, 458.8889
류, 새송이, 새송이버섯, 1, 0, 260.0
채소류, 풋고추, 청양, 1, 0, 658.0
류, 감귤, 천혜향, 1, 0, 490.0
류, 감귤, 기타감귤, 1, 0, 340.0
류, 느타리버섯, 기타느타리버섯, 1, 0, 315.0
과채류, 딸기, 기타딸기, 1, 0, 1800.0
류, 적채, 적채, 1, 0, 106.25
채류, 깻잎, 깻잎, 1, 0, 1445.0
채소류, 꽈리고추, 꽈리고추, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 205.0
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 226.25
과채류, 딸기, 설향, 1, 0, 1500.0
과채류, 방울토마토, 대추방울, 1, 0, 283.33334
류, 사과, 미얀마, 1, 0, 409.5
류, 감귤, 조생귤, 1, 0, 154.0
류, 사과, 미시마, 1, 0, 662.0
류, 사과, 미얀마, 1, 0, 220.0
채류, 청경채, 청경채, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 270.0
류, 감귤, 조생귤, 1, 0, 290.0
류, 호박, 쥬키니호박, 1, 0, 290.0
류, 사과, 미얀마, 1, 0, 296.5
과채류, 방울토마토, 대추방울, 1, 0, 300.0
류, 표고버섯, 표고버섯, 1, 0, 192.5
류, 사과, 미얀마, 1, 0, 349.0
류, 사과, 미얀마, 1, 0, 349.5
과채류, 딸기, 설향, 1, 0, 720.0
류, 사과, 미얀마, 1, 0, 344.5
류, 만감, 한라봉, 1, 0, 380.0
류, 만감, 한라봉, 1, 0, 380.0
과채류, 딸기, 설향, 1, 0, 430.0
류, 무, 세척무, 1, 0, 67.5
과채류, 딸기, 설향, 1, 0, 400.0
류, 무, 세척무, 1, 0, 67.5
과채류, 딸기, 설향, 1, 0, 1050.0
과채류, 딸기, 설향, 1, 0, 1166.6666
과채류, 딸기, 설향, 1, 0, 400.0
류, 단감, 부유, 1, 0, 160.0
류, 감귤, 조생귤, 1, 0, 470.0
류, 포도, 샤인마스캇, 1, 0, 720.0
류, 레몬, 레몬, 0, 0, 447.05884
류, 단감, 부유, 1, 0, 320.0
류, 감귤, 조생귤, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 430.0
류, 감귤, 조생귤, 1, 0, 220.0
류, 감귤, 조생귤, 1, 0, 400.0
채류, 배추, 쌈배추, 1, 0, 171.25
류, 사과, 후지, 1, 0, 350.0
류, 감귤, 조생귤, 1, 0, 120.0
류, 감귤, 천혜향, 1, 0, 536.6667
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 1380.0
, 고구마, 밤고구마, 1, 0, 421.0
류, 단감, 부유, 1, 0, 160.0
과채류, 방울토마토, 대추방울, 1, 0, 350.0
